date,Appliances,Forecast
4/1/16 10:10 AM,2.753527,-0.053348
4/1/16 10:20 AM,3.338751,2.197094
4/1/16 10:30 AM,0.12002,2.234386
4/1/16 10:40 AM,-0.075055,-0.28527
4/1/16 10:50 AM,-0.270129,0.097081
4/1/16 11:00 AM,-0.465204,-0.105323
4/1/16 11:10 AM,-0.562741,-0.203465
4/1/16 11:20 AM,-0.465204,-0.256574
4/1/16 11:30 AM,-0.465204,-0.175042
4/1/16 11:40 AM,-0.465204,-0.2058
4/1/16 11:50 AM,-0.465204,-0.220562
4/1/16 12:00 PM,-0.367666,-0.242761
4/1/16 12:10 PM,-0.367666,-0.188819
4/1/16 12:20 PM,-0.660278,-0.227623
4/1/16 12:30 PM,-0.562741,-0.478821
4/1/16 12:40 PM,-0.757816,-0.378981
4/1/16 12:50 PM,-0.660278,-0.57918
4/1/16 1:00 PM,-0.465204,-0.487459
4/1/16 1:10 PM,-0.465204,-0.374364
4/1/16 1:20 PM,-0.367666,-0.416194
4/1/16 1:30 PM,-0.465204,-0.345841
4/1/16 1:40 PM,-0.367666,-0.447378
4/1/16 1:50 PM,-0.465204,-0.356504
4/1/16 2:00 PM,-0.367666,-0.454244
4/1/16 2:10 PM,-0.562741,-0.357305
4/1/16 2:20 PM,-0.562741,-0.527755
4/1/16 2:30 PM,-0.367666,-0.489655
4/1/16 2:40 PM,-0.465204,-0.337924
4/1/16 2:50 PM,-0.367666,-0.439075
4/1/16 3:00 PM,-0.465204,-0.335105
4/1/16 3:10 PM,-0.465204,-0.425447
4/1/16 3:20 PM,-0.465204,-0.400247
4/1/16 3:30 PM,-0.465204,-0.398451
4/1/16 3:40 PM,-0.465204,-0.392778
4/1/16 3:50 PM,-0.562741,-0.388721
4/1/16 4:00 PM,-0.367666,-0.462461
4/1/16 4:10 PM,-0.465204,-0.290639
4/1/16 4:20 PM,-0.465204,-0.399443
4/1/16 4:30 PM,-0.465204,-0.376116
4/1/16 4:40 PM,-0.562741,-0.379642
4/1/16 4:50 PM,-0.757816,-0.45574
4/1/16 5:00 PM,-0.757816,-0.595826
4/1/16 5:10 PM,-0.660278,-0.571081
4/1/16 5:20 PM,-0.465204,-0.503927
4/1/16 5:30 PM,-0.367666,-0.369037
4/1/16 5:40 PM,-0.367666,-0.324063
4/1/16 5:50 PM,-0.465204,-0.336708
4/1/16 6:00 PM,-0.465204,-0.413273
4/1/16 6:10 PM,-0.465204,-0.398894
4/1/16 6:20 PM,-0.562741,-0.401801
4/1/16 6:30 PM,-0.465204,-0.47794
4/1/16 6:40 PM,-0.465204,-0.385288
4/1/16 6:50 PM,-0.465204,-0.403
4/1/16 7:00 PM,-0.367666,-0.39852
4/1/16 7:10 PM,-0.465204,-0.320931
4/1/16 7:20 PM,-0.367666,-0.411474
4/1/16 7:30 PM,-0.465204,-0.314151
4/1/16 7:40 PM,-0.562741,-0.40796
4/1/16 7:50 PM,-0.465204,-0.464079
4/1/16 8:00 PM,-0.562741,-0.374175
4/1/16 8:10 PM,-0.465204,-0.468096
4/1/16 8:20 PM,-0.465204,-0.372081
4/1/16 8:30 PM,-0.660278,-0.391166
4/1/16 8:40 PM,-0.660278,-0.541988
4/1/16 8:50 PM,-0.660278,-0.51349
4/1/16 9:00 PM,-0.562741,-0.521804
4/1/16 9:10 PM,-0.367666,-0.446678
4/1/16 9:20 PM,-0.465204,-0.310993
4/1/16 9:30 PM,-0.562741,-0.417552
4/1/16 9:40 PM,-0.367666,-0.475079
4/1/16 9:50 PM,-0.465204,-0.310426
4/1/16 10:00 PM,-0.465204,-0.420231
4/1/16 10:10 PM,-0.367666,-0.397765
4/1/16 10:20 PM,-0.562741,-0.323801
4/1/16 10:30 PM,-0.465204,-0.490805
4/1/16 10:40 PM,-0.465204,-0.378799
4/1/16 10:50 PM,-0.465204,-0.399335
4/1/16 11:00 PM,-0.562741,-0.393681
4/1/16 11:10 PM,-0.367666,-0.470462
4/1/16 11:20 PM,-0.465204,-0.299976
4/1/16 11:30 PM,-0.367666,-0.409697
4/1/16 11:40 PM,-0.465204,-0.309516
4/1/16 11:50 PM,-0.562741,-0.404856
4/2/16 12:00 AM,-0.465204,-0.461643
4/2/16 12:10 AM,-0.660278,-0.372536
4/2/16 12:20 AM,-0.757816,-0.544367
4/2/16 12:30 AM,-0.562741,-0.588706
4/2/16 12:40 AM,-0.562741,-0.428631
4/2/16 12:50 AM,-0.270129,-0.464088
4/2/16 1:00 AM,-0.465204,-0.229239
4/2/16 1:10 AM,-0.465204,-0.431999
4/2/16 1:20 AM,-0.562741,-0.392661
4/2/16 1:30 AM,-0.465204,-0.477782
4/2/16 1:40 AM,-0.465204,-0.383988
4/2/16 1:50 AM,-0.562741,-0.402506
4/2/16 2:00 AM,-0.367666,-0.475614
4/2/16 2:10 AM,-0.465204,-0.306507
4/2/16 2:20 AM,-0.270129,-0.416197
4/2/16 2:30 AM,-0.465204,-0.238734
4/2/16 2:40 AM,-0.465204,-0.425627
4/2/16 2:50 AM,-0.465204,-0.385877
4/2/16 3:00 AM,-0.465204,-0.391253
4/2/16 3:10 AM,-0.562741,-0.388133
4/2/16 3:20 AM,-0.465204,-0.464321
4/2/16 3:30 AM,-0.367666,-0.371389
4/2/16 3:40 AM,-0.562741,-0.312372
4/2/16 3:50 AM,-0.562741,-0.477929
4/2/16 4:00 AM,-0.660278,-0.445285
4/2/16 4:10 AM,-0.660278,-0.529949
4/2/16 4:20 AM,-0.465204,-0.515554
4/2/16 4:30 AM,-0.562741,-0.367537
4/2/16 4:40 AM,-0.465204,-0.477335
4/2/16 4:50 AM,-0.367666,-0.381551
4/2/16 5:00 AM,-0.465204,-0.325724
4/2/16 5:10 AM,-0.367666,-0.415019
4/2/16 5:20 AM,-0.465204,-0.320326
4/2/16 5:30 AM,-0.465204,-0.415322
4/2/16 5:40 AM,-0.465204,-0.395121
4/2/16 5:50 AM,-0.562741,-0.397524
4/2/16 6:00 AM,-0.465204,-0.472628
4/2/16 6:10 AM,-0.465204,-0.37953
4/2/16 6:20 AM,-0.465204,-0.397068
4/2/16 6:30 AM,-0.465204,-0.392728
4/2/16 6:40 AM,-0.367666,-0.392707
4/2/16 6:50 AM,-0.465204,-0.314659
4/2/16 7:00 AM,-0.465204,-0.405951
4/2/16 7:10 AM,-0.562741,-0.386548
4/2/16 7:20 AM,-0.757816,-0.466467
4/2/16 7:30 AM,-0.660278,-0.604799
4/2/16 7:40 AM,-0.660278,-0.501989
4/2/16 7:50 AM,-0.465204,-0.525564
4/2/16 8:00 AM,-0.367666,-0.370684
4/2/16 8:10 AM,-0.465204,-0.327742
4/2/16 8:20 AM,-0.465204,-0.415522
4/2/16 8:30 AM,-0.367666,-0.399159
4/2/16 8:40 AM,-0.562741,-0.32543
4/2/16 8:50 AM,-0.465204,-0.493526
4/2/16 9:00 AM,-0.465204,-0.382182
4/2/16 9:10 AM,-0.465204,-0.403154
4/2/16 9:20 AM,-0.465204,-0.397754
4/2/16 9:30 AM,-0.367666,-0.397394
4/2/16 9:40 AM,-0.465204,-0.318747
4/2/16 9:50 AM,-0.465204,-0.409424
4/2/16 10:00 AM,-0.465204,-0.389383
4/2/16 10:10 AM,-0.562741,-0.39146
4/2/16 10:20 AM,-0.465204,-0.466679
4/2/16 10:30 AM,-0.562741,-0.373888
4/2/16 10:40 AM,-0.660278,-0.469122
4/2/16 10:50 AM,-0.562741,-0.527915
4/2/16 11:00 AM,-0.660278,-0.440806
4/2/16 11:10 AM,-0.562741,-0.53767
4/2/16 11:20 AM,-0.465204,-0.444609
4/2/16 11:30 AM,-0.465204,-0.389284
4/2/16 11:40 AM,-0.465204,-0.402999
4/2/16 11:50 AM,-0.465204,-0.402121
4/2/16 12:00 PM,-0.465204,-0.403254
4/2/16 12:10 PM,-0.465204,-0.403237
4/2/16 12:20 PM,-0.367666,-0.40282
4/2/16 12:30 PM,-0.465204,-0.324766
4/2/16 12:40 PM,-0.465204,-0.415542
4/2/16 12:50 PM,-0.465204,-0.395385
4/2/16 1:00 PM,-0.562741,-0.397133
4/2/16 1:10 PM,-0.465204,-0.471873
4/2/16 1:20 PM,-0.465204,-0.37849
4/2/16 1:30 PM,-0.367666,-0.395852
4/2/16 1:40 PM,-0.270129,-0.314224
4/2/16 1:50 PM,-0.172592,-0.251685
4/2/16 2:00 PM,-0.270129,-0.184268
4/2/16 2:10 PM,-0.367666,-0.270618
4/2/16 2:20 PM,-0.562741,-0.325733
4/2/16 2:30 PM,-0.660278,-0.464486
4/2/16 2:40 PM,-0.660278,-0.511273
4/2/16 2:50 PM,-0.562741,-0.501617
4/2/16 3:00 PM,-0.270129,-0.428326
4/2/16 3:10 PM,-0.367666,-0.214551
4/2/16 3:20 PM,-0.367666,-0.33649
4/2/16 3:30 PM,-0.367666,-0.313915
4/2/16 3:40 PM,-0.367666,-0.31918
4/2/16 3:50 PM,-0.367666,-0.318368
4/2/16 4:00 PM,-0.465204,-0.318266
4/2/16 4:10 PM,-0.367666,-0.394847
4/2/16 4:20 PM,-0.367666,-0.302111
4/2/16 4:30 PM,-0.367666,-0.319935
4/2/16 4:40 PM,-0.270129,-0.315652
4/2/16 4:50 PM,-0.367666,-0.238303
4/2/16 5:00 PM,-0.367666,-0.32912
4/2/16 5:10 PM,-0.465204,-0.309328
4/2/16 5:20 PM,-0.465204,-0.388729
4/2/16 5:30 PM,-0.367666,-0.372085
4/2/16 5:40 PM,-0.465204,-0.298084
4/2/16 5:50 PM,-0.367666,-0.390041
4/2/16 6:00 PM,-0.270129,-0.295275
4/2/16 6:10 PM,-0.465204,-0.237413
4/2/16 6:20 PM,-0.562741,-0.403142
4/2/16 6:30 PM,-0.660278,-0.44773
4/2/16 6:40 PM,-0.562741,-0.517438
4/2/16 6:50 PM,-0.465204,-0.429518
4/2/16 7:00 PM,-0.367666,-0.37375
4/2/16 7:10 PM,-0.465204,-0.311546
4/2/16 7:20 PM,-0.270129,-0.404009
4/2/16 7:30 PM,-0.367666,-0.233616
4/2/16 7:40 PM,-0.367666,-0.345249
4/2/16 7:50 PM,-0.367666,-0.322798
4/2/16 8:00 PM,-0.465204,-0.32606
4/2/16 8:10 PM,-0.367666,-0.400906
4/2/16 8:20 PM,-0.367666,-0.307344
4/2/16 8:30 PM,-0.465204,-0.324125
4/2/16 8:40 PM,-0.465204,-0.396079
4/2/16 8:50 PM,-0.367666,-0.380322
4/2/16 9:00 PM,-0.270129,-0.305297
4/2/16 9:10 PM,-0.367666,-0.24199
4/2/16 9:20 PM,-0.367666,-0.330057
4/2/16 9:30 PM,-0.465204,-0.310771
4/2/16 9:40 PM,-0.465204,-0.389988
4/2/16 9:50 PM,-0.465204,-0.37326
4/2/16 10:00 PM,-0.660278,-0.376345
4/2/16 10:10 PM,-0.465204,-0.530696
4/2/16 10:20 PM,-0.660278,-0.348009
4/2/16 10:30 PM,-0.367666,-0.541411
4/2/16 10:40 PM,-0.367666,-0.275602
4/2/16 10:50 PM,-0.367666,-0.33162
4/2/16 11:00 PM,-0.465204,-0.322925
4/2/16 11:10 PM,-0.367666,-0.403086
4/2/16 11:20 PM,-0.465204,-0.310862
4/2/16 11:30 PM,-0.367666,-0.406404
4/2/16 11:40 PM,-0.367666,-0.310216
4/2/16 11:50 PM,-0.367666,-0.328556
4/3/16 12:00 AM,-0.367666,-0.323665
4/3/16 12:10 AM,-0.367666,-0.322871
4/3/16 12:20 AM,-0.465204,-0.320938
4/3/16 12:30 AM,-0.367666,-0.396254
4/3/16 12:40 AM,-0.465204,-0.30238
4/3/16 12:50 AM,-0.367666,-0.396481
4/3/16 1:00 AM,-0.367666,-0.299578
4/3/16 1:10 AM,-0.367666,-0.317725
4/3/16 1:20 AM,-0.367666,-0.313102
4/3/16 1:30 AM,-0.660278,-0.312938
4/3/16 1:40 AM,-0.562741,-0.543558
4/3/16 1:50 AM,-0.660278,-0.421487
4/3/16 2:00 AM,-0.465204,-0.525004
4/3/16 2:10 AM,-0.465204,-0.353915
4/3/16 2:20 AM,-0.270129,-0.391687
4/3/16 2:30 AM,-0.367666,-0.233405
4/3/16 2:40 AM,-0.270129,-0.34383
4/3/16 2:50 AM,-0.270129,-0.245477
4/3/16 3:00 AM,-0.465204,-0.26406
4/3/16 3:10 AM,-0.367666,-0.412607
4/3/16 3:20 AM,-0.465204,-0.303891
4/3/16 3:30 AM,-0.465204,-0.400396
4/3/16 3:40 AM,-0.465204,-0.379657
4/3/16 3:50 AM,-0.367666,-0.382709
4/3/16 4:00 AM,-0.367666,-0.30446
4/3/16 4:10 AM,-0.367666,-0.319424
4/3/16 4:20 AM,-0.270129,-0.315745
4/3/16 4:30 AM,-0.367666,-0.238332
4/3/16 4:40 AM,-0.367666,-0.329217
4/3/16 4:50 AM,-0.465204,-0.309504
4/3/16 5:00 AM,-0.562741,-0.388965
4/3/16 5:10 AM,-0.660278,-0.449616
4/3/16 5:20 AM,-0.465204,-0.515423
4/3/16 5:30 AM,-0.562741,-0.350545
4/3/16 5:40 AM,-0.270129,-0.463504
4/3/16 5:50 AM,-0.465204,-0.213318
4/3/16 6:00 AM,-0.465204,-0.419665
4/3/16 6:10 AM,-0.270129,-0.380886
4/3/16 6:20 AM,-0.465204,-0.235837
4/3/16 6:30 AM,-0.367666,-0.419324
4/3/16 6:40 AM,-0.367666,-0.305914
4/3/16 6:50 AM,-0.367666,-0.327795
4/3/16 7:00 AM,-0.367666,-0.322419
4/3/16 7:10 AM,-0.367666,-0.321961
4/3/16 7:20 AM,-0.465204,-0.32022
4/3/16 7:30 AM,-0.465204,-0.395758
4/3/16 7:40 AM,-0.367666,-0.379319
4/3/16 7:50 AM,-0.367666,-0.304501
4/3/16 8:00 AM,-0.465204,-0.318479
4/3/16 8:10 AM,-0.270129,-0.392002
4/3/16 8:20 AM,-0.562741,-0.222584
4/3/16 8:30 AM,-0.465204,-0.486665
4/3/16 8:40 AM,-0.660278,-0.357245
4/3/16 8:50 AM,-0.660278,-0.537887
4/3/16 9:00 AM,-0.367666,-0.504545
4/3/16 9:10 AM,-0.465204,-0.28342
4/3/16 9:20 AM,-0.367666,-0.407778
4/3/16 9:30 AM,-0.367666,-0.308944
4/3/16 9:40 AM,-0.270129,-0.330326
4/3/16 9:50 AM,-0.367666,-0.24968
4/3/16 10:00 AM,-0.367666,-0.342052
4/3/16 10:10 AM,-0.367666,-0.322191
4/3/16 10:20 AM,-0.465204,-0.323998
4/3/16 10:30 AM,-0.367666,-0.398469
4/3/16 10:40 AM,-0.465204,-0.304602
4/3/16 10:50 AM,-0.367666,-0.398456
4/3/16 11:00 AM,-0.367666,-0.301366
4/3/16 11:10 AM,-0.367666,-0.319257
4/3/16 11:20 AM,-0.270129,-0.314411
4/3/16 11:30 AM,-0.367666,-0.236811
4/3/16 11:40 AM,-0.465204,-0.327459
4/3/16 11:50 AM,-0.367666,-0.384893
4/3/16 12:00 PM,-0.465204,-0.295266
4/3/16 12:10 PM,-0.367666,-0.389479
4/3/16 12:20 PM,-0.465204,-0.293724
4/3/16 12:30 PM,-0.367666,-0.390087
4/3/16 12:40 PM,-0.270129,-0.294675
4/3/16 12:50 PM,-0.172592,-0.237137
4/3/16 1:00 PM,-0.172592,-0.171385
4/3/16 1:10 PM,-0.367666,-0.183026
4/3/16 1:20 PM,-0.270129,-0.332445
4/3/16 1:30 PM,-0.367666,-0.223121
4/3/16 1:40 PM,-0.172592,-0.319308
4/3/16 1:50 PM,-0.172592,-0.143865
4/3/16 2:00 PM,-0.075055,-0.176002
4/3/16 2:10 PM,0.022483,-0.089329
4/3/16 2:20 PM,-0.075055,-0.025045
4/3/16 2:30 PM,-0.075055,-0.109293
4/3/16 2:40 PM,-0.075055,-0.086346
4/3/16 2:50 PM,-0.172592,-0.084425
4/3/16 3:00 PM,-0.075055,-0.155751
4/3/16 3:10 PM,-0.172592,-0.05916
4/3/16 3:20 PM,-0.172592,-0.15076
4/3/16 3:30 PM,-0.075055,-0.129116
4/3/16 3:40 PM,-0.075055,-0.053818
4/3/16 3:50 PM,-0.075055,-0.066883
4/3/16 4:00 PM,-0.075055,-0.062827
4/3/16 4:10 PM,-0.172592,-0.062431
4/3/16 4:20 PM,-0.075055,-0.138806
4/3/16 4:30 PM,-0.172592,-0.046451
4/3/16 4:40 PM,-0.075055,-0.142142
4/3/16 4:50 PM,-0.075055,-0.046971
4/3/16 5:00 PM,-0.075055,-0.066775
4/3/16 5:10 PM,0.12002,-0.063774
4/3/16 5:20 PM,0.12002,0.089318
4/3/16 5:30 PM,0.217557,0.059677
4/3/16 5:40 PM,-0.075055,0.144771
4/3/16 5:50 PM,-0.075055,-0.099828
4/3/16 6:00 PM,0.022483,-0.047946
4/3/16 6:10 PM,-0.075055,0.021753
4/3/16 6:20 PM,0.12002,-0.066869
4/3/16 6:30 PM,0.217557,0.106618
4/3/16 6:40 PM,0.217557,0.151461
4/3/16 6:50 PM,0.315095,0.145584
4/3/16 7:00 PM,0.217557,0.228007
4/3/16 7:10 PM,0.022483,0.139919
4/3/16 7:20 PM,-0.075055,0.008791
4/3/16 7:30 PM,-0.075055,-0.037741
4/3/16 7:40 PM,-0.172592,-0.025886
4/3/16 7:50 PM,0.217557,-0.104893
4/3/16 8:00 PM,0.12002,0.217695
4/3/16 8:10 PM,0.315095,0.075193
4/3/16 8:20 PM,0.217557,0.256522
4/3/16 8:30 PM,0.12002,0.143849
4/3/16 8:40 PM,0.217557,0.090183
4/3/16 8:50 PM,0.217557,0.179379
4/3/16 9:00 PM,0.12002,0.163508
4/3/16 9:10 PM,0.022483,0.091541
4/3/16 9:20 PM,0.022483,0.03035
4/3/16 9:30 PM,-0.075055,0.043143
4/3/16 9:40 PM,-0.075055,-0.03704
4/3/16 9:50 PM,0.022483,-0.023225
4/3/16 10:00 PM,-0.075055,0.047851
4/3/16 10:10 PM,0.022483,-0.047274
4/3/16 10:20 PM,-0.172592,0.044195
4/3/16 10:30 PM,-0.465204,-0.13269
4/3/16 10:40 PM,-0.367666,-0.334582
4/3/16 10:50 PM,-0.465204,-0.225195
4/3/16 11:00 PM,-0.367666,-0.33353
4/3/16 11:10 PM,-0.270129,-0.246144
4/3/16 11:20 PM,-0.270129,-0.197873
4/3/16 11:30 PM,-0.367666,-0.218329
4/3/16 11:40 PM,-0.367666,-0.301125
4/3/16 11:50 PM,-0.367666,-0.293501
4/4/16 12:00 AM,-0.465204,-0.30284
4/4/16 12:10 AM,-0.367666,-0.385057
4/4/16 12:20 AM,-0.465204,-0.29796
4/4/16 12:30 AM,-0.270129,-0.397657
4/4/16 12:40 AM,-0.270129,-0.228223
4/4/16 12:50 AM,-0.465204,-0.264606
4/4/16 1:00 AM,-0.367666,-0.41293
4/4/16 1:10 AM,-0.367666,-0.307007
4/4/16 1:20 AM,-0.367666,-0.327851
4/4/16 1:30 AM,-0.465204,-0.323065
4/4/16 1:40 AM,-0.367666,-0.400004
4/4/16 1:50 AM,-0.465204,-0.306585
4/4/16 2:00 AM,-0.367666,-0.401019
4/4/16 2:10 AM,-0.660278,-0.304282
4/4/16 2:20 AM,-0.465204,-0.553971
4/4/16 2:30 AM,-0.562741,-0.350769
4/4/16 2:40 AM,-0.562741,-0.469167
4/4/16 2:50 AM,-0.367666,-0.447695
4/4/16 3:00 AM,-0.367666,-0.300054
4/4/16 3:10 AM,-0.465204,-0.331086
4/4/16 3:20 AM,-0.367666,-0.403066
4/4/16 3:30 AM,-0.465204,-0.31217
4/4/16 3:40 AM,-0.367666,-0.407139
4/4/16 3:50 AM,-0.367666,-0.310877
4/4/16 4:00 AM,-0.367666,-0.32902
4/4/16 4:10 AM,-0.270129,-0.324041
4/4/16 4:20 AM,-0.367666,-0.245963
4/4/16 4:30 AM,-0.367666,-0.335859
4/4/16 4:40 AM,-0.465204,-0.315175
4/4/16 4:50 AM,-0.465204,-0.393594
4/4/16 5:00 AM,-0.367666,-0.376056
4/4/16 5:10 AM,-0.465204,-0.30117
4/4/16 5:20 AM,-0.465204,-0.392296
4/4/16 5:30 AM,-0.367666,-0.374095
4/4/16 5:40 AM,-0.367666,-0.300939
4/4/16 5:50 AM,-0.367666,-0.315858
4/4/16 6:00 AM,-0.367666,-0.313195
4/4/16 6:10 AM,-0.270129,-0.313777
4/4/16 6:20 AM,-0.465204,-0.236334
4/4/16 6:30 AM,-0.367666,-0.40519
4/4/16 6:40 AM,-0.465204,-0.294226
4/4/16 6:50 AM,-0.367666,-0.392998
4/4/16 7:00 AM,-0.075055,-0.296566
4/4/16 7:10 AM,-0.367666,-0.084258
4/4/16 7:20 AM,1.095393,-0.356204
4/4/16 7:30 AM,2.65599,0.857338
4/4/16 7:40 AM,0.510169,1.864369
4/4/16 7:50 AM,-0.367666,-0.005267
4/4/16 8:00 AM,-0.075055,-0.296193
4/4/16 8:10 AM,-0.270129,0.021315
4/4/16 8:20 AM,-0.172592,-0.174908
4/4/16 8:30 AM,-0.367666,-0.045073
4/4/16 8:40 AM,-0.465204,-0.217728
4/4/16 8:50 AM,-0.270129,-0.259786
4/4/16 9:00 AM,1.485542,-0.102356
4/4/16 9:10 AM,6.362407,1.247046
4/4/16 9:20 AM,4.216586,4.847348
4/4/16 9:30 AM,2.168303,2.464089
4/4/16 9:40 AM,1.680617,1.377879
4/4/16 9:50 AM,1.875691,1.280317
4/4/16 10:00 AM,1.973229,1.522198
4/4/16 10:10 AM,1.388005,1.610716
4/4/16 10:20 AM,1.19293,1.179906
4/4/16 10:30 AM,0.217557,1.150477
4/4/16 10:40 AM,0.217557,0.408254
4/4/16 10:50 AM,2.753527,0.563422
4/4/16 11:00 AM,6.069795,2.534579
4/4/16 11:10 AM,3.631362,4.768009
4/4/16 11:20 AM,2.460915,2.396078
4/4/16 11:30 AM,2.168303,1.973458
4/4/16 11:40 AM,1.583079,1.856697
4/4/16 11:50 AM,1.680617,1.438902
4/4/16 12:00 PM,0.412632,1.612936
4/4/16 12:10 PM,0.510169,0.573119
4/4/16 12:20 PM,6.752556,0.845361
4/4/16 12:30 PM,6.167332,5.71998
4/4/16 12:40 PM,2.753527,4.264777
4/4/16 12:50 PM,2.168303,1.876861
4/4/16 1:00 PM,2.558452,1.936807
4/4/16 1:10 PM,1.778154,2.261158
4/4/16 1:20 PM,2.168303,1.592231
4/4/16 1:30 PM,1.680617,2.046745
4/4/16 1:40 PM,0.802781,1.563699
4/4/16 1:50 PM,0.12002,0.953818
4/4/16 2:00 PM,4.509198,0.510775
4/4/16 2:10 PM,5.191959,4.047188
4/4/16 2:20 PM,2.948601,3.835009
4/4/16 2:30 PM,1.973229,2.094725
4/4/16 2:40 PM,2.070766,1.689342
4/4/16 2:50 PM,2.168303,1.856038
4/4/16 3:00 PM,1.680617,1.898979
4/4/16 3:10 PM,1.095393,1.499238
4/4/16 3:20 PM,0.022483,1.108419
4/4/16 3:30 PM,6.069795,0.318753
4/4/16 3:40 PM,7.825466,5.251924
4/4/16 3:50 PM,6.459944,5.620034
4/4/16 4:00 PM,5.87472,4.502785
4/4/16 4:10 PM,5.484571,4.346852
4/4/16 4:20 PM,3.338751,4.161598
4/4/16 4:30 PM,3.436288,2.582513
4/4/16 4:40 PM,2.070766,3.072749
4/4/16 4:50 PM,2.26584,1.94328
4/4/16 5:00 PM,1.680617,2.370367
4/4/16 5:10 PM,1.583079,1.826394
4/4/16 5:20 PM,1.583079,1.848941
4/4/16 5:30 PM,1.583079,1.810871
4/4/16 5:40 PM,1.680617,1.76929
4/4/16 5:50 PM,1.778154,1.795222
4/4/16 6:00 PM,0.510169,1.801093
4/4/16 6:10 PM,0.217557,0.719557
4/4/16 6:20 PM,0.510169,0.635293
4/4/16 6:30 PM,0.412632,0.803339
4/4/16 6:40 PM,0.900318,0.606301
4/4/16 6:50 PM,0.217557,0.954478
4/4/16 7:00 PM,0.217557,0.263055
4/4/16 7:10 PM,-0.075055,0.33826
4/4/16 7:20 PM,0.12002,0.026314
4/4/16 7:30 PM,0.022483,0.189499
4/4/16 7:40 PM,0.12002,0.027755
4/4/16 7:50 PM,0.022483,0.096947
4/4/16 8:00 PM,-0.075055,-0.02916
4/4/16 8:10 PM,0.022483,-0.107024
4/4/16 8:20 PM,-0.075055,-0.03282
4/4/16 8:30 PM,0.022483,-0.139349
4/4/16 8:40 PM,-0.172592,-0.047375
4/4/16 8:50 PM,0.022483,-0.224866
4/4/16 9:00 PM,-0.172592,-0.032103
4/4/16 9:10 PM,-0.367666,-0.223777
4/4/16 9:20 PM,-0.465204,-0.333755
4/4/16 9:30 PM,-0.270129,-0.383406
4/4/16 9:40 PM,-0.367666,-0.214031
4/4/16 9:50 PM,-0.367666,-0.323642
4/4/16 10:00 PM,-0.367666,-0.298213
